==== a_000001_1 ====
Dłoń 1 (Right):
  Punkt 0: x=0.691, y=0.488, z=-0.000
    2→3: (-0.010, -0.088, -0.005)
    11→12: (0.001, 0.064, 0.000)
    7→8: (0.003, 0.057, -0.008)

==== a_100101_37 ====
Dłoń 1 (Right):
  Punkt 0: x=0.467, y=0.842, z=-0.000
  Punkt 1: x=0.574, y=0.796, z=-0.018
  Punkt 2: x=0.647, y=0.672, z=-0.020
  Punkt 3: x=0.666, y=0.547, z=-0.026
  Punkt 4: x=0.680, y=0.459, z=-0.029
  Punkt 5: x=0.608, y=0.586, z=0.001
  Punkt 6: x=0.605, y=0.509, z=-0.044
  Punkt 7: x=0.582, y=0.591, z=-0.073
  Punkt 8: x=0.569, y=0.667, z=-0.085
  Punkt 9: x=0.542, y=0.576, z=-0.006
  Punkt 10: x=0.547, y=0.502, z=-0.061
  Punkt 11: x=0.534, y=0.614, z=-0.084
  Punkt 12: x=0.522, y=0.704, z=-0.087
  Punkt 13: x=0.485, y=0.582, z=-0.020
  Punkt 14: x=0.486, y=0.518, z=-0.074
  Punkt 15: x=0.482, y=0.634, z=-0.074
  Punkt 16: x=0.477, y=0.719, z=-0.058
  Punkt 17: x=0.428, y=0.602, z=-0.034
  Punkt 18: x=0.433, y=0.552, z=-0.072
  Punkt 19: x=0.435, y=0.632, z=-0.068
  Punkt 20: x=0.437, y=0.696, z=-0.055
  Wektory:
    3→4: (0.014, -0.088, -0.004)
    0→5: (0.141, -0.256, 0.001)
    17→18: (0.005, -0.050, -0.038)
    0→17: (-0.039, -0.240, -0.034)
    13→14: (0.001, -0.064, -0.054)
    13→17: (-0.057, 0.020, -0.014)
    18→19: (0.003, 0.080, 0.004)
    5→6: (-0.003, -0.077, -0.045)
    5→9: (-0.066, -0.010, -0.008)
    14→15: (-0.004, 0.116, 0.000)
    0→1: (0.107, -0.046, -0.018)
    9→10: (0.004, -0.074, -0.055)
    1→2: (0.073, -0.124, -0.002)
    9→13: (-0.057, 0.007, -0.013)
    10→11: (-0.012, 0.113, -0.023)
    19→20: (0.002, 0.064, 0.014)
    6→7: (-0.023, 0.082, -0.029)
    15→16: (-0.005, 0.085, 0.016)
    2→3: (0.019, -0.125, -0.005)
    11→12: (-0.012, 0.090, -0.002)
    7→8: (-0.013, 0.076, -0.012)

==== a_100101_37_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.507, y=0.829, z=-0.000
  Punkt 1: x=0.412, y=0.781, z=-0.027
  Punkt 2: x=0.349, y=0.660, z=-0.033
  Punkt 3: x=0.339, y=0.544, z=-0.039
  Punkt 4: x=0.327, y=0.454, z=-0.040
  Punkt 5: x=0.392, y=0.571, z=0.005
  Punkt 6: x=0.394, y=0.501, z=-0.034
  Punkt 7: x=0.412, y=0.586, z=-0.055
  Punkt 8: x=0.426, y=0.665, z=-0.062
  Punkt 9: x=0.457, y=0.569, z=0.002
  Punkt 10: x=0.453, y=0.496, z=-0.042
  Punkt 11: x=0.463, y=0.602, z=-0.057
  Punkt 12: x=0.470, y=0.690, z=-0.055
  Punkt 13: x=0.517, y=0.581, z=-0.009
  Punkt 14: x=0.513, y=0.517, z=-0.059
  Punkt 15: x=0.514, y=0.627, z=-0.053
  Punkt 16: x=0.516, y=0.714, z=-0.034
  Punkt 17: x=0.577, y=0.606, z=-0.021
  Punkt 18: x=0.567, y=0.555, z=-0.060
  Punkt 19: x=0.560, y=0.634, z=-0.054
  Punkt 20: x=0.560, y=0.700, z=-0.038
  Wektory:
    3→4: (-0.011, -0.089, -0.001)
    0→5: (-0.116, -0.258, 0.005)
    17→18: (-0.010, -0.051, -0.039)
    0→17: (0.070, -0.223, -0.021)
    13→14: (-0.004, -0.064, -0.050)
    13→17: (0.060, 0.025, -0.012)
    18→19: (-0.007, 0.079, 0.006)
    5→6: (0.002, -0.071, -0.038)
    5→9: (0.065, -0.002, -0.003)
    14→15: (0.001, 0.110, 0.005)
    0→1: (-0.095, -0.048, -0.027)
    9→10: (-0.004, -0.074, -0.043)
    1→2: (-0.063, -0.122, -0.006)
    9→13: (0.060, 0.011, -0.010)
    10→11: (0.010, 0.106, -0.015)
    19→20: (-0.000, 0.066, 0.016)
    6→7: (0.019, 0.085, -0.021)
    15→16: (0.002, 0.087, 0.019)
    2→3: (-0.011, -0.116, -0.007)
    11→12: (0.008, 0.088, 0.002)
    7→8: (0.013, 0.079, -0.007)

==== a_100101_38 ====
Dłoń 1 (Right):
  Punkt 0: x=0.481, y=0.811, z=-0.000
  Punkt 1: x=0.612, y=0.692, z=-0.035
  Punkt 2: x=0.682, y=0.485, z=-0.045
  Punkt 3: x=0.692, y=0.300, z=-0.057
  Punkt 4: x=0.738, y=0.191, z=-0.063
  Punkt 5: x=0.608, y=0.360, z=-0.001
  Punkt 6: x=0.599, y=0.244, z=-0.070
  Punkt 7: x=0.582, y=0.376, z=-0.109
  Punkt 8: x=0.576, y=0.484, z=-0.125
  Punkt 9: x=0.516, y=0.382, z=-0.007
  Punkt 10: x=0.507, y=0.264, z=-0.092
  Punkt 11: x=0.513, y=0.431, z=-0.119
  Punkt 12: x=0.517, y=0.558, z=-0.118
  Punkt 13: x=0.443, y=0.420, z=-0.024
  Punkt 14: x=0.427, y=0.321, z=-0.107
  Punkt 15: x=0.450, y=0.484, z=-0.105
  Punkt 16: x=0.465, y=0.600, z=-0.080
  Punkt 17: x=0.376, y=0.472, z=-0.044
  Punkt 18: x=0.362, y=0.396, z=-0.102
  Punkt 19: x=0.385, y=0.507, z=-0.101
  Punkt 20: x=0.408, y=0.593, z=-0.085
  Wektory:
    3→4: (0.046, -0.109, -0.006)
    0→5: (0.126, -0.451, -0.001)
    17→18: (-0.014, -0.076, -0.058)
    0→17: (-0.105, -0.339, -0.044)
    13→14: (-0.017, -0.098, -0.083)
    13→17: (-0.068, 0.052, -0.020)
    18→19: (0.023, 0.111, 0.001)
    5→6: (-0.008, -0.116, -0.068)
    5→9: (-0.091, 0.021, -0.006)
    14→15: (0.023, 0.163, 0.003)
    0→1: (0.131, -0.120, -0.035)
    9→10: (-0.009, -0.118, -0.084)
    1→2: (0.070, -0.207, -0.010)
    9→13: (-0.073, 0.038, -0.017)
    10→11: (0.006, 0.168, -0.027)
    19→20: (0.023, 0.087, 0.017)
    6→7: (-0.017, 0.131, -0.040)
    15→16: (0.016, 0.116, 0.025)
    2→3: (0.009, -0.185, -0.013)
    11→12: (0.005, 0.127, 0.001)
    7→8: (-0.006, 0.108, -0.015)

==== a_100101_38_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.491, y=0.799, z=-0.000
  Punkt 1: x=0.384, y=0.671, z=-0.042
  Punkt 2: x=0.323, y=0.474, z=-0.061
  Punkt 3: x=0.302, y=0.311, z=-0.083
  Punkt 4: x=0.261, y=0.201, z=-0.098
  Punkt 5: x=0.397, y=0.361, z=-0.001
  Punkt 6: x=0.407, y=0.247, z=-0.067
  Punkt 7: x=0.419, y=0.380, z=-0.104
  Punkt 8: x=0.431, y=0.496, z=-0.117
  Punkt 9: x=0.480, y=0.384, z=-0.007
  Punkt 10: x=0.492, y=0.259, z=-0.084
  Punkt 11: x=0.490, y=0.422, z=-0.109
  Punkt 12: x=0.490, y=0.547, z=-0.105
  Punkt 13: x=0.557, y=0.422, z=-0.025
  Punkt 14: x=0.567, y=0.323, z=-0.101
  Punkt 15: x=0.551, y=0.479, z=-0.093
  Punkt 16: x=0.540, y=0.594, z=-0.064
  Punkt 17: x=0.628, y=0.474, z=-0.046
  Punkt 18: x=0.628, y=0.391, z=-0.097
  Punkt 19: x=0.600, y=0.498, z=-0.086
  Punkt 20: x=0.584, y=0.588, z=-0.064
  Wektory:
    3→4: (-0.041, -0.110, -0.015)
    0→5: (-0.094, -0.438, -0.001)
    17→18: (-0.000, -0.083, -0.051)
    0→17: (0.137, -0.325, -0.046)
    13→14: (0.010, -0.099, -0.076)
    13→17: (0.071, 0.052, -0.021)
    18→19: (-0.028, 0.107, 0.010)
    5→6: (0.009, -0.114, -0.065)
    5→9: (0.083, 0.023, -0.006)
    14→15: (-0.016, 0.155, 0.008)
    0→1: (-0.107, -0.129, -0.042)
    9→10: (0.012, -0.125, -0.077)
    1→2: (-0.061, -0.196, -0.019)
    9→13: (0.077, 0.038, -0.017)
    10→11: (-0.002, 0.163, -0.024)
    19→20: (-0.016, 0.090, 0.022)
    6→7: (0.012, 0.133, -0.037)
    15→16: (-0.011, 0.115, 0.028)
    2→3: (-0.021, -0.164, -0.022)
    11→12: (0.000, 0.125, 0.004)
    7→8: (0.012, 0.116, -0.013)

==== a_100101_39 ====
Dłoń 1 (Right):
  Punkt 0: x=0.521, y=0.695, z=-0.000
  Punkt 1: x=0.596, y=0.630, z=-0.021
  Punkt 2: x=0.631, y=0.506, z=-0.028
  Punkt 3: x=0.632, y=0.393, z=-0.035
  Punkt 4: x=0.663, y=0.330, z=-0.039
  Punkt 5: x=0.588, y=0.436, z=-0.001
  Punkt 6: x=0.584, y=0.371, z=-0.042
  Punkt 7: x=0.574, y=0.448, z=-0.065
  Punkt 8: x=0.568, y=0.516, z=-0.073
  Punkt 9: x=0.531, y=0.448, z=-0.004
  Punkt 10: x=0.527, y=0.377, z=-0.052
  Punkt 11: x=0.530, y=0.476, z=-0.066
  Punkt 12: x=0.533, y=0.554, z=-0.063
  Punkt 13: x=0.485, y=0.470, z=-0.014
  Punkt 14: x=0.481, y=0.416, z=-0.062
  Punkt 15: x=0.493, y=0.513, z=-0.059
  Punkt 16: x=0.501, y=0.581, z=-0.041
  Punkt 17: x=0.441, y=0.498, z=-0.025
  Punkt 18: x=0.443, y=0.454, z=-0.058
  Punkt 19: x=0.456, y=0.524, z=-0.054
  Punkt 20: x=0.467, y=0.576, z=-0.041
  Wektory:
    3→4: (0.030, -0.063, -0.004)
    0→5: (0.066, -0.259, -0.001)
    17→18: (0.002, -0.044, -0.034)
    0→17: (-0.080, -0.196, -0.025)
    13→14: (-0.004, -0.054, -0.049)
    13→17: (-0.043, 0.029, -0.011)
    18→19: (0.013, 0.069, 0.004)
    5→6: (-0.004, -0.065, -0.040)
    5→9: (-0.057, 0.012, -0.003)
    14→15: (0.012, 0.097, 0.004)
    0→1: (0.074, -0.065, -0.021)
    9→10: (-0.003, -0.071, -0.047)
    1→2: (0.036, -0.123, -0.006)
    9→13: (-0.046, 0.022, -0.009)
    10→11: (0.003, 0.099, -0.014)
    19→20: (0.010, 0.053, 0.013)
    6→7: (-0.010, 0.077, -0.023)
    15→16: (0.007, 0.069, 0.017)
    2→3: (0.001, -0.113, -0.008)
    11→12: (0.003, 0.078, 0.003)
    7→8: (-0.006, 0.068, -0.008)

==== a_100101_39_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.470, y=0.691, z=-0.000
  Punkt 1: x=0.403, y=0.611, z=-0.020
  Punkt 2: x=0.370, y=0.490, z=-0.030
  Punkt 3: x=0.360, y=0.395, z=-0.042
  Punkt 4: x=0.333, y=0.334, z=-0.051
  Punkt 5: x=0.412, y=0.432, z=-0.001
  Punkt 6: x=0.417, y=0.366, z=-0.040
  Punkt 7: x=0.425, y=0.446, z=-0.063
  Punkt 8: x=0.430, y=0.514, z=-0.072
  Punkt 9: x=0.461, y=0.445, z=-0.007
  Punkt 10: x=0.470, y=0.377, z=-0.050
  Punkt 11: x=0.470, y=0.475, z=-0.063
  Punkt 12: x=0.467, y=0.548, z=-0.061
  Punkt 13: x=0.508, y=0.469, z=-0.019
  Punkt 14: x=0.514, y=0.422, z=-0.061
  Punkt 15: x=0.505, y=0.515, z=-0.056
  Punkt 16: x=0.498, y=0.582, z=-0.040
  Punkt 17: x=0.550, y=0.503, z=-0.033
  Punkt 18: x=0.552, y=0.457, z=-0.059
  Punkt 19: x=0.538, y=0.519, z=-0.051
  Punkt 20: x=0.527, y=0.570, z=-0.038
  Wektory:
    3→4: (-0.027, -0.061, -0.009)
    0→5: (-0.059, -0.259, -0.001)
    17→18: (0.002, -0.046, -0.026)
    0→17: (0.080, -0.188, -0.033)
    13→14: (0.006, -0.048, -0.042)
    13→17: (0.043, 0.033, -0.014)
    18→19: (-0.015, 0.062, 0.008)
    5→6: (0.006, -0.066, -0.039)
    5→9: (0.050, 0.013, -0.006)
    14→15: (-0.008, 0.094, 0.005)
    0→1: (-0.068, -0.080, -0.020)
    9→10: (0.009, -0.068, -0.043)
    1→2: (-0.033, -0.121, -0.010)
    9→13: (0.046, 0.024, -0.012)
    10→11: (-0.000, 0.098, -0.013)
    19→20: (-0.010, 0.051, 0.013)
    6→7: (0.007, 0.080, -0.024)
    15→16: (-0.008, 0.067, 0.016)
    2→3: (-0.010, -0.096, -0.012)
    11→12: (-0.002, 0.073, 0.002)
    7→8: (0.005, 0.068, -0.009)

==== a_100101_4 ====
Dłoń 1 (Right):
  Punkt 0: x=0.399, y=0.713, z=0.000
  Punkt 1: x=0.489, y=0.663, z=-0.040
  Punkt 2: x=0.558, y=0.521, z=-0.058
  Punkt 3: x=0.581, y=0.395, z=-0.074
  Punkt 4: x=0.583, y=0.304, z=-0.085
  Punkt 5: x=0.529, y=0.409, z=-0.040
  Punkt 6: x=0.527, y=0.327, z=-0.104
  Punkt 7: x=0.507, y=0.424, z=-0.137
  Punkt 8: x=0.499, y=0.507, z=-0.150
  Punkt 9: x=0.453, y=0.411, z=-0.044
  Punkt 10: x=0.449, y=0.335, z=-0.116
  Punkt 11: x=0.449, y=0.471, z=-0.136
  Punkt 12: x=0.450, y=0.569, z=-0.134
  Punkt 13: x=0.385, y=0.437, z=-0.055
  Punkt 14: x=0.380, y=0.375, z=-0.130
  Punkt 15: x=0.393, y=0.510, z=-0.126
  Punkt 16: x=0.402, y=0.600, z=-0.104
  Punkt 17: x=0.323, y=0.483, z=-0.068
  Punkt 18: x=0.323, y=0.441, z=-0.125
  Punkt 19: x=0.339, y=0.533, z=-0.124
  Punkt 20: x=0.355, y=0.602, z=-0.108
  Wektory:
    3→4: (0.002, -0.092, -0.011)
    0→5: (0.130, -0.305, -0.040)
    17→18: (0.000, -0.042, -0.057)
    0→17: (-0.076, -0.230, -0.068)
    13→14: (-0.004, -0.062, -0.075)
    13→17: (-0.062, 0.046, -0.013)
    18→19: (0.016, 0.092, 0.001)
    5→6: (-0.001, -0.081, -0.064)
    5→9: (-0.075, 0.003, -0.004)
    14→15: (0.012, 0.135, 0.004)
    0→1: (0.091, -0.050, -0.040)
    9→10: (-0.005, -0.076, -0.072)
    1→2: (0.069, -0.141, -0.018)
    9→13: (-0.069, 0.026, -0.011)
    10→11: (-0.000, 0.136, -0.020)
    19→20: (0.015, 0.068, 0.016)
    6→7: (-0.020, 0.097, -0.034)
    15→16: (0.010, 0.090, 0.022)
    2→3: (0.024, -0.126, -0.016)
    11→12: (0.001, 0.098, 0.002)
    7→8: (-0.008, 0.083, -0.012)

==== a_100101_40 ====
Dłoń 1 (Right):
  Punkt 0: x=0.531, y=0.730, z=-0.000
  Punkt 1: x=0.645, y=0.602, z=-0.025
  Punkt 2: x=0.700, y=0.425, z=-0.034
  Punkt 3: x=0.706, y=0.269, z=-0.048
  Punkt 4: x=0.745, y=0.176, z=-0.055
  Punkt 5: x=0.635, y=0.321, z=0.017
  Punkt 6: x=0.634, y=0.212, z=-0.046
  Punkt 7: x=0.617, y=0.326, z=-0.085
  Punkt 8: x=0.609, y=0.432, z=-0.099
  Punkt 9: x=0.552, y=0.337, z=0.008
  Punkt 10: x=0.550, y=0.214, z=-0.067
  Punkt 11: x=0.551, y=0.363, z=-0.092
  Punkt 12: x=0.557, y=0.484, z=-0.090
  Punkt 13: x=0.483, y=0.369, z=-0.011
  Punkt 14: x=0.479, y=0.280, z=-0.087
  Punkt 15: x=0.493, y=0.428, z=-0.081
  Punkt 16: x=0.506, y=0.533, z=-0.053
  Punkt 17: x=0.417, y=0.416, z=-0.033
  Punkt 18: x=0.417, y=0.335, z=-0.082
  Punkt 19: x=0.437, y=0.436, z=-0.072
  Punkt 20: x=0.456, y=0.518, z=-0.049
  Wektory:
    3→4: (0.040, -0.093, -0.007)
    0→5: (0.104, -0.408, 0.017)
    17→18: (-0.000, -0.081, -0.049)
    0→17: (-0.114, -0.314, -0.033)
    13→14: (-0.005, -0.089, -0.075)
    13→17: (-0.066, 0.047, -0.021)
    18→19: (0.020, 0.102, 0.010)
    5→6: (-0.001, -0.109, -0.063)
    5→9: (-0.083, 0.015, -0.009)
    14→15: (0.014, 0.148, 0.006)
    0→1: (0.114, -0.127, -0.025)
    9→10: (-0.003, -0.123, -0.075)
    1→2: (0.054, -0.177, -0.009)
    9→13: (-0.069, 0.033, -0.019)
    10→11: (0.001, 0.150, -0.026)
    19→20: (0.019, 0.082, 0.023)
    6→7: (-0.017, 0.114, -0.039)
    15→16: (0.013, 0.105, 0.028)
    2→3: (0.006, -0.156, -0.014)
    11→12: (0.006, 0.121, 0.002)
    7→8: (-0.009, 0.105, -0.014)

==== a_100101_40_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.452, y=0.733, z=-0.000
  Punkt 1: x=0.358, y=0.593, z=-0.030
  Punkt 2: x=0.309, y=0.411, z=-0.046
  Punkt 3: x=0.293, y=0.269, z=-0.067
  Punkt 4: x=0.259, y=0.169, z=-0.081
  Punkt 5: x=0.372, y=0.308, z=0.003
  Punkt 6: x=0.376, y=0.209, z=-0.059
  Punkt 7: x=0.387, y=0.335, z=-0.094
  Punkt 8: x=0.398, y=0.448, z=-0.106
  Punkt 9: x=0.447, y=0.332, z=-0.008
  Punkt 10: x=0.452, y=0.220, z=-0.081
  Punkt 11: x=0.454, y=0.372, z=-0.104
  Punkt 12: x=0.451, y=0.491, z=-0.102
  Punkt 13: x=0.519, y=0.368, z=-0.028
  Punkt 14: x=0.520, y=0.280, z=-0.096
  Punkt 15: x=0.508, y=0.426, z=-0.090
  Punkt 16: x=0.496, y=0.536, z=-0.066
  Punkt 17: x=0.584, y=0.417, z=-0.053
  Punkt 18: x=0.581, y=0.335, z=-0.096
  Punkt 19: x=0.560, y=0.429, z=-0.087
  Punkt 20: x=0.548, y=0.508, z=-0.069
  Wektory:
    3→4: (-0.034, -0.100, -0.014)
    0→5: (-0.079, -0.425, 0.003)
    17→18: (-0.003, -0.082, -0.043)
    0→17: (0.132, -0.316, -0.053)
    13→14: (0.002, -0.088, -0.067)
    13→17: (0.065, 0.049, -0.025)
    18→19: (-0.021, 0.094, 0.009)
    5→6: (0.003, -0.098, -0.061)
    5→9: (0.074, 0.024, -0.011)
    14→15: (-0.012, 0.147, 0.006)
    0→1: (-0.094, -0.140, -0.030)
    9→10: (0.006, -0.111, -0.073)
    1→2: (-0.048, -0.183, -0.015)
    9→13: (0.072, 0.037, -0.021)
    10→11: (0.001, 0.151, -0.024)
    19→20: (-0.013, 0.079, 0.018)
    6→7: (0.012, 0.125, -0.035)
    15→16: (-0.012, 0.109, 0.024)
    2→3: (-0.017, -0.142, -0.021)
    11→12: (-0.002, 0.120, 0.002)
    7→8: (0.010, 0.113, -0.012)

==== a_100101_41 ====
Dłoń 1 (Right):
  Punkt 0: x=0.552, y=0.820, z=-0.000
  Punkt 1: x=0.607, y=0.761, z=-0.014
  Punkt 2: x=0.631, y=0.663, z=-0.019
  Punkt 3: x=0.632, y=0.578, z=-0.026
  Punkt 4: x=0.656, y=0.528, z=-0.031
  Punkt 5: x=0.600, y=0.613, z=0.000
  Punkt 6: x=0.594, y=0.562, z=-0.030
  Punkt 7: x=0.590, y=0.621, z=-0.049
  Punkt 8: x=0.587, y=0.674, z=-0.056
  Punkt 9: x=0.557, y=0.627, z=-0.003
  Punkt 10: x=0.552, y=0.574, z=-0.037
  Punkt 11: x=0.557, y=0.646, z=-0.048
  Punkt 12: x=0.559, y=0.703, z=-0.047
  Punkt 13: x=0.521, y=0.646, z=-0.012
  Punkt 14: x=0.517, y=0.606, z=-0.046
  Punkt 15: x=0.528, y=0.676, z=-0.043
  Punkt 16: x=0.534, y=0.727, z=-0.031
  Punkt 17: x=0.487, y=0.671, z=-0.021
  Punkt 18: x=0.488, y=0.636, z=-0.045
  Punkt 19: x=0.499, y=0.685, z=-0.040
  Punkt 20: x=0.507, y=0.723, z=-0.031
  Wektory:
    3→4: (0.023, -0.050, -0.005)
    0→5: (0.047, -0.207, 0.000)
    17→18: (0.001, -0.035, -0.023)
    0→17: (-0.065, -0.150, -0.021)
    13→14: (-0.004, -0.040, -0.035)
    13→17: (-0.034, 0.024, -0.010)
    18→19: (0.011, 0.049, 0.004)
    5→6: (-0.006, -0.051, -0.030)
    5→9: (-0.043, 0.014, -0.004)
    14→15: (0.011, 0.070, 0.003)
    0→1: (0.055, -0.060, -0.014)
    9→10: (-0.005, -0.053, -0.033)
    1→2: (0.024, -0.098, -0.005)
    9→13: (-0.036, 0.020, -0.008)
    10→11: (0.005, 0.072, -0.011)
    19→20: (0.008, 0.039, 0.010)
    6→7: (-0.004, 0.059, -0.019)
    15→16: (0.006, 0.051, 0.012)
    2→3: (0.001, -0.085, -0.007)
    11→12: (0.003, 0.057, 0.000)
    7→8: (-0.002, 0.052, -0.007)

==== a_100101_41_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.439, y=0.820, z=-0.000
  Punkt 1: x=0.390, y=0.750, z=-0.012
  Punkt 2: x=0.367, y=0.655, z=-0.019
  Punkt 3: x=0.362, y=0.580, z=-0.028
  Punkt 4: x=0.344, y=0.530, z=-0.035
  Punkt 5: x=0.403, y=0.608, z=0.005
  Punkt 6: x=0.407, y=0.565, z=-0.024
  Punkt 7: x=0.410, y=0.625, z=-0.042
  Punkt 8: x=0.413, y=0.680, z=-0.049
  Punkt 9: x=0.441, y=0.622, z=-0.001
  Punkt 10: x=0.446, y=0.576, z=-0.032
  Punkt 11: x=0.443, y=0.648, z=-0.042
  Punkt 12: x=0.441, y=0.703, z=-0.042
  Punkt 13: x=0.477, y=0.643, z=-0.012
  Punkt 14: x=0.481, y=0.606, z=-0.043
  Punkt 15: x=0.471, y=0.677, z=-0.039
  Punkt 16: x=0.462, y=0.727, z=-0.027
  Punkt 17: x=0.510, y=0.671, z=-0.024
  Punkt 18: x=0.513, y=0.636, z=-0.044
  Punkt 19: x=0.497, y=0.686, z=-0.037
  Punkt 20: x=0.486, y=0.725, z=-0.027
  Wektory:
    3→4: (-0.018, -0.051, -0.007)
    0→5: (-0.036, -0.212, 0.005)
    17→18: (0.003, -0.035, -0.020)
    0→17: (0.071, -0.149, -0.024)
    13→14: (0.005, -0.037, -0.031)
    13→17: (0.033, 0.028, -0.012)
    18→19: (-0.015, 0.049, 0.007)
    5→6: (0.004, -0.044, -0.029)
    5→9: (0.038, 0.014, -0.006)
    14→15: (-0.010, 0.070, 0.004)
    0→1: (-0.049, -0.070, -0.012)
    9→10: (0.006, -0.046, -0.031)
    1→2: (-0.023, -0.095, -0.006)
    9→13: (0.036, 0.021, -0.011)
    10→11: (-0.003, 0.072, -0.010)
    19→20: (-0.011, 0.040, 0.010)
    6→7: (0.003, 0.061, -0.018)
    15→16: (-0.009, 0.051, 0.011)
    2→3: (-0.005, -0.075, -0.009)
    11→12: (-0.002, 0.055, 0.000)
    7→8: (0.003, 0.055, -0.007)

==== a_100101_42 ====
Dłoń 1 (Right):
  Punkt 0: x=0.508, y=0.770, z=-0.000
  Punkt 1: x=0.625, y=0.644, z=-0.026
  Punkt 2: x=0.680, y=0.458, z=-0.034
  Punkt 3: x=0.684, y=0.299, z=-0.047
  Punkt 4: x=0.715, y=0.199, z=-0.053
  Punkt 5: x=0.614, y=0.352, z=0.012
  Punkt 6: x=0.611, y=0.243, z=-0.052
  Punkt 7: x=0.597, y=0.363, z=-0.090
  Punkt 8: x=0.592, y=0.465, z=-0.104
  Punkt 9: x=0.531, y=0.372, z=0.002
  Punkt 10: x=0.526, y=0.255, z=-0.076
  Punkt 11: x=0.533, y=0.412, z=-0.102
  Punkt 12: x=0.538, y=0.531, z=-0.101
  Punkt 13: x=0.461, y=0.407, z=-0.018
  Punkt 14: x=0.453, y=0.315, z=-0.096
  Punkt 15: x=0.474, y=0.470, z=-0.091
  Punkt 16: x=0.488, y=0.577, z=-0.065
  Punkt 17: x=0.393, y=0.456, z=-0.040
  Punkt 18: x=0.393, y=0.381, z=-0.092
  Punkt 19: x=0.416, y=0.485, z=-0.086
  Punkt 20: x=0.435, y=0.564, z=-0.066
  Wektory:
    3→4: (0.031, -0.100, -0.006)
    0→5: (0.106, -0.418, 0.012)
    17→18: (0.000, -0.075, -0.052)
    0→17: (-0.115, -0.314, -0.040)
    13→14: (-0.008, -0.092, -0.078)
    13→17: (-0.068, 0.049, -0.022)
    18→19: (0.023, 0.103, 0.006)
    5→6: (-0.003, -0.108, -0.064)
    5→9: (-0.083, 0.020, -0.010)
    14→15: (0.021, 0.155, 0.005)
    0→1: (0.117, -0.126, -0.026)
    9→10: (-0.005, -0.117, -0.078)
    1→2: (0.055, -0.186, -0.008)
    9→13: (-0.070, 0.036, -0.020)
    10→11: (0.006, 0.157, -0.026)
    19→20: (0.019, 0.079, 0.020)
    6→7: (-0.013, 0.120, -0.038)
    15→16: (0.014, 0.107, 0.027)
    2→3: (0.004, -0.159, -0.013)
    11→12: (0.006, 0.119, 0.002)
    7→8: (-0.005, 0.102, -0.014)

==== a_100101_42_flipped ====
Dłoń 1 (Left (flipped)):
  Punkt 0: x=0.469, y=0.764, z=-0.000
  Punkt 1: x=0.375, y=0.630, z=-0.031
  Punkt 2: x=0.330, y=0.439, z=-0.045
  Punkt 3: x=0.317, y=0.296, z=-0.063
  Punkt 4: x=0.286, y=0.195, z=-0.073
  Punkt 5: x=0.396, y=0.343, z=0.005
  Punkt 6: x=0.401, y=0.243, z=-0.055
  Punkt 7: x=0.410, y=0.372, z=-0.089
  Punkt 8: x=0.418, y=0.485, z=-0.099
  Punkt 9: x=0.473, y=0.369, z=-0.004
  Punkt 10: x=0.479, y=0.257, z=-0.075
  Punkt 11: x=0.475, y=0.410, z=-0.097
  Punkt 12: x=0.471, y=0.527, z=-0.093
  Punkt 13: x=0.545, y=0.407, z=-0.023
  Punkt 14: x=0.546, y=0.324, z=-0.091
  Punkt 15: x=0.527, y=0.471, z=-0.082
  Punkt 16: x=0.516, y=0.575, z=-0.056
  Punkt 17: x=0.613, y=0.459, z=-0.047
  Punkt 18: x=0.607, y=0.385, z=-0.088
  Punkt 19: x=0.577, y=0.483, z=-0.077
  Punkt 20: x=0.562, y=0.560, z=-0.056
  Wektory:
    3→4: (-0.031, -0.101, -0.010)
    0→5: (-0.073, -0.421, 0.005)
    17→18: (-0.005, -0.074, -0.042)
    0→17: (0.144, -0.304, -0.047)
    13→14: (0.001, -0.083, -0.067)
    13→17: (0.068, 0.052, -0.023)
    18→19: (-0.030, 0.097, 0.012)
    5→6: (0.005, -0.100, -0.061)
    5→9: (0.077, 0.025, -0.009)
    14→15: (-0.018, 0.146, 0.009)
    0→1: (-0.094, -0.134, -0.031)
    9→10: (0.007, -0.111, -0.071)
    1→2: (-0.045, -0.190, -0.014)
    9→13: (0.072, 0.039, -0.019)
    10→11: (-0.005, 0.153, -0.022)
    19→20: (-0.016, 0.077, 0.021)
    6→7: (0.009, 0.129, -0.033)
    15→16: (-0.012, 0.104, 0.026)
    2→3: (-0.013, -0.144, -0.018)
    11→12: (-0.004, 0.117, 0.005)
    7→8: (0.008, 0.113, -0.011)

==== a_100101_43 ====
Dłoń 1 (Right):
  Punkt 0: x=0.486, y=0.876, z=-0.000
  Punkt 1: x=0.645, y=0.774, z=-0.069
  Punkt 2: x=0.741, y=0.571, z=-0.099
  Punkt 3: x=0.771, y=0.385, z=-0.127
  Punkt 4: x=0.809, y=0.250, z=-0.148
